season,SO2,NO2,CO,OZONE,PM10,PM25,id,city,population,popdense,area,other_frac,car_frac,pt_frac,Car,PT,Other,Temp,RH,Pressure,Wind,Precip
Fall,5.00587931034,NA,NA,NA,16.9222222222,NA,MetzFall,Metz,389700.0,552.799976475,704.95661466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Winter,NA,NA,NA,NA,NA,NA,MontbeliardWinter,Montbeliard,162326.0,532.524265834,304.82366798,NA,NA,NA,NA,NA,NA,34.2473053892,NA,1014.19687943,5.0040738913,172.4
Winter,NA,NA,NA,NA,NA,NA,MontbeliardWinter,Montbeliard,162326.0,532.524265834,304.82366798,NA,NA,NA,NA,NA,NA,34.2473053892,NA,1014.19687943,5.0040738913,172.4
Spring,NA,NA,NA,NA,NA,NA,MontbeliardSpring,Montbeliard,162326.0,532.524265834,304.82366798,NA,NA,NA,NA,NA,NA,54.23,NA,1015.13367183,4.74540830037,234.3
Spring,NA,NA,NA,NA,NA,NA,MontbeliardSpring,Montbeliard,162326.0,532.524265834,304.82366798,NA,NA,NA,NA,NA,NA,54.23,NA,1015.13367183,4.74540830037,234.3
Summer,NA,NA,NA,NA,NA,NA,MontbeliardSummer,Montbeliard,162326.0,532.524265834,304.82366798,NA,NA,NA,NA,NA,NA,63.7682675367,NA,1017.16842353,3.51978417232,244.4
Summer,NA,NA,NA,NA,NA,NA,MontbeliardSummer,Montbeliard,162326.0,532.524265834,304.82366798,NA,NA,NA,NA,NA,NA,63.7682675367,NA,1017.16842353,3.51978417232,244.4
Fall,NA,NA,NA,NA,NA,NA,MontbeliardFall,Montbeliard,162326.0,532.524265834,304.82366798,NA,NA,NA,NA,NA,NA,42.0583833718,NA,1012.48972313,4.47532123788,240.5
Fall,NA,NA,NA,NA,NA,NA,MontbeliardFall,Montbeliard,162326.0,532.524265834,304.82366798,NA,NA,NA,NA,NA,NA,42.0583833718,NA,1012.48972313,4.47532123788,240.5
Winter,NA,NA,NA,45.1791954023,NA,NA,MontpellierWinter,Montpellier,569956.0,976.781031562,583.50436954,0.28,0.64,0.08,364771.84,45596.48,159587.68,43.200756193,NA,1012.29568194,9.12954318992,273.3
Spring,NA,NA,NA,74.1945053763,NA,NA,MontpellierSpring,Montpellier,569956.0,976.781031562,583.50436954,0.28,0.64,0.08,364771.84,45596.48,159587.68,60.2560556258,NA,1014.69058085,8.53905238601,102.5
Summer,NA,NA,NA,78.0508695652,NA,NA,MontpellierSummer,Montpellier,569956.0,976.781031562,583.50436954,0.28,0.64,0.08,364771.84,45596.48,159587.68,73.817168784,NA,1015.75146354,7.33517372777,94.7
Fall,NA,NA,NA,43.8083111111,NA,NA,MontpellierFall,Montpellier,569956.0,976.781031562,583.50436954,0.28,0.64,0.08,364771.84,45596.48,159587.68,52.3809731959,NA,1011.59622839,8.32460501773,224.5
Winter,NA,42.494625,0.342943820225,NA,NA,NA,MulhouseWinter,Mulhouse,284739.0,1452.68669458,196.00854132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Spring,NA,23.9046451613,0.140333333333,NA,NA,NA,MulhouseSpring,Mulhouse,284739.0,1452.68669458,196.00854132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Summer,NA,19.3820869565,0.210032608696,NA,NA,NA,MulhouseSummer,Mulhouse,284739.0,1452.68669458,196.00854132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fall,NA,33.3841805556,0.394235955056,NA,NA,NA,MulhouseFall,Mulhouse,284739.0,1452.68669458,196.00854132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Winter,NA,42.5349213483,0.462651685393,NA,NA,NA,NancyWinter,Nancy,434479.0,613.363951458,708.35431226,0.37,0.51,0.12,221584.29,52137.48,160757.23,34.6784177998,NA,1013.90909657,5.93550401979,135.3
Spring,NA,32.6356190476,0.254465116279,NA,NA,NA,NancySpring,Nancy,434479.0,613.363951458,708.35431226,0.37,0.51,0.12,221584.29,52137.48,160757.23,55.024934416,NA,1015.28453541,5.81435773075,196.7
Summer,NA,29.6494565217,0.221045977011,NA,NA,NA,NancySummer,Nancy,434479.0,613.363951458,708.35431226,0.37,0.51,0.12,221584.29,52137.48,160757.23,66.1935714286,NA,1016.57481776,4.93030846561,196.3
Fall,NA,37.2160357143,0.375693181818,NA,NA,NA,NancyFall,Nancy,434479.0,613.363951458,708.35431226,0.37,0.51,0.12,221584.29,52137.48,160757.23,43.7392973651,NA,1011.06326923,5.68920749812,205.8
Winter,NA,40.8613333333,0.722,NA,35.6666666667,NA,NantesWinter,Nantes,897713.0,1037.54555083,865.22755486,0.32,0.52,0.16,466810.76,143634.08,287268.16,39.6016133393,NA,1013.38652055,6.90163939793,192.3
Spring,NA,NA,NA,NA,NA,NA,NantesSpring,Nantes,897713.0,1037.54555083,865.22755486,0.32,0.52,0.16,466810.76,143634.08,287268.16,55.8293201377,NA,1015.89809322,6.67994007449,137.9
Summer,NA,NA,NA,NA,NA,NA,NantesSummer,Nantes,897713.0,1037.54555083,865.22755486,0.32,0.52,0.16,466810.76,143634.08,287268.16,65.0882169197,NA,1017.80780765,5.21531007028,82.7
Fall,NA,NA,NA,NA,NA,NA,NantesFall,Nantes,897713.0,1037.54555083,865.22755486,0.32,0.52,0.16,466810.76,143634.08,287268.16,48.0135511811,NA,1011.31216356,6.36462194646,353.6
Winter,NA,23.2086404494,NA,42.2941348315,19.5964912281,NA,NeversWinter,Nevers,101586.0,267.18386601,380.21008348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Spring,NA,12.3198172043,NA,65.0404516129,13.5178571429,NA,NeversSpring,Nevers,101586.0,267.18386601,380.21008348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Summer,NA,10.6328064516,NA,59.2242365591,14.1304347826,NA,NeversSummer,Nevers,101586.0,267.18386601,380.21008348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fall,NA,18.5399555556,NA,35.9842333333,16.6777777778,NA,NeversFall,Nevers,101586.0,267.18386601,380.21008348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Winter,NA,35.5767317073,NA,39.2132359551,24.9885057471,21.8651685393,NiceWinter,Nice,1004914.0,1149.82301516,873.97276516,0.41,0.48,0.11,482358.72,110540.54,412014.74,46.8184457553,NA,1010.49572569,8.4494970731,326.0
Spring,NA,25.8339764706,NA,71.2314819277,27.4605263158,17.6835443038,NiceSpring,Nice,1004914.0,1149.82301516,873.97276516,0.41,0.48,0.11,482358.72,110540.54,412014.74,61.630984456,NA,1013.58172757,7.17357533679,147.6
Summer,NA,25.6324189189,NA,75.3404594595,32.0555555556,18.6081081081,NiceSummer,Nice,1004914.0,1149.82301516,873.97276516,0.41,0.48,0.11,482358.72,110540.54,412014.74,74.5188819539,NA,1014.31186207,6.27175809875,59.0
Fall,NA,29.0463095238,NA,36.2825833333,24.7228915663,21.175,NiceFall,Nice,1004914.0,1149.82301516,873.97276516,0.41,0.48,0.11,482358.72,110540.54,412014.74,55.5958092848,NA,1010.10318226,8.76805460712,391.3
Winter,0.405404494382,24.3751910112,NA,44.8429325843,20.987012987,17.2236842105,NimesWinter,Nimes,259348.0,866.072503492,299.45298916,NA,NA,NA,NA,NA,NA,42.1808381963,NA,1011.9131565,6.40590667374,259.9
Spring,0.524351648352,14.3318494624,NA,77.0893076923,21.2608695652,14.2142857143,NimesSpring,Nimes,259348.0,866.072503492,299.45298916,NA,NA,NA,NA,NA,NA,60.7802028831,NA,1014.36668446,6.58103481474,219.9
Summer,0.523358024691,12.6506451613,NA,87.7630752688,21.3870967742,15.3146067416,NimesSummer,Nimes,259348.0,866.072503492,299.45298916,NA,NA,NA,NA,NA,NA,74.7660140617,NA,1015.45170362,6.39858722336,28.3
Fall,0.333696629213,20.3654888889,NA,42.4157,19.5777777778,13.7888888889,NimesFall,Nimes,259348.0,866.072503492,299.45298916,NA,NA,NA,NA,NA,NA,51.5244554455,NA,1011.40715072,5.97490225743,193.7
Winter,NA,6.87050561798,NA,48.1219310345,24.4705882353,NA,NiortWinter,Niort,152721.0,348.12425113,438.69681444,NA,NA,NA,NA,NA,NA,39.1385389095,NA,1013.41937533,8.21074311488,166.4
Spring,NA,3.80869767442,NA,72.0165,19.2790697674,NA,NiortSpring,Niort,152721.0,348.12425113,438.69681444,NA,NA,NA,NA,NA,NA,56.3951196172,NA,1015.96608187,7.52217509835,172.0
Summer,NA,2.90296666667,NA,62.4344333333,14.8444444444,NA,NiortSummer,Niort,152721.0,348.12425113,438.69681444,NA,NA,NA,NA,NA,NA,67.5032626427,NA,1017.72642741,5.85193848739,99.7
Fall,NA,4.38949438202,NA,44.5442555556,15.4431818182,NA,NiortFall,Niort,152721.0,348.12425113,438.69681444,NA,NA,NA,NA,NA,NA,47.9785790032,NA,1011.86383881,6.99431972853,279.7
Winter,NA,NA,NA,NA,NA,NA,OrleansWinter,Orleans,423123.0,138.366377915,3057.99,NA,NA,NA,NA,NA,NA,36.107573348,NA,1013.80052306,8.4970379161,109.5
Spring,NA,NA,NA,NA,NA,NA,OrleansSpring,Orleans,423123.0,138.366377915,3057.99,NA,NA,NA,NA,NA,NA,54.6312279112,NA,1015.93517915,8.00936030435,131.6
Summer,NA,NA,NA,NA,NA,NA,OrleansSummer,Orleans,423123.0,138.366377915,3057.99,NA,NA,NA,NA,NA,NA,65.5908905852,NA,1017.22498837,6.34115990503,178.1
Fall,NA,NA,NA,NA,NA,NA,OrleansFall,Orleans,423123.0,138.366377915,3057.99,NA,NA,NA,NA,NA,NA,44.7394328358,NA,1011.93309179,7.6718916969,204.1
Winter,NA,55.3604827586,NA,NA,44.3333333333,NA,ParisWinter,Paris,12341418.0,1861.08446896,6631.3046,0.35,0.46,0.19,5677052.28,2344869.42,4319496.3,36.8443697479,NA,1013.8669967,7.70066936053,117.3
Spring,NA,50.2929032258,NA,NA,34.4651162791,NA,ParisSpring,Paris,12341418.0,1861.08446896,6631.3046,0.35,0.46,0.19,5677052.28,2344869.42,4319496.3,55.5779520158,NA,1016.03287992,7.51092467969,134.7
Summer,NA,48.7955505618,NA,NA,25.950617284,NA,ParisSummer,Paris,12341418.0,1861.08446896,6631.3046,0.35,0.46,0.19,5677052.28,2344869.42,4319496.3,66.4915982187,NA,1017.045,5.69739407818,243.3
Fall,NA,51.6024,NA,NA,33.4712643678,NA,ParisFall,Paris,12341418.0,1861.08446896,6631.3046,0.35,0.46,0.19,5677052.28,2344869.42,4319496.3,45.9453769486,NA,1011.48738653,6.58103847483,192.0
Winter,NA,NA,NA,NA,NA,NA,PauWinter,Pau,240857.0,489.287440641,492.2607449,0.25,0.71,0.04,171008.47,9634.28,60214.25,41.3542857143,NA,1013.49314625,4.64431200635,212.5
Spring,NA,NA,NA,NA,NA,NA,PauSpring,Pau,240857.0,489.287440641,492.2607449,0.25,0.71,0.04,171008.47,9634.28,60214.25,56.3855781308,NA,1016.16498918,5.1187547307,327.1
Summer,NA,NA,NA,NA,NA,NA,PauSummer,Pau,240857.0,489.287440641,492.2607449,0.25,0.71,0.04,171008.47,9634.28,60214.25,66.3002410493,NA,1018.14162384,3.78207847943,128.4
Fall,NA,NA,NA,NA,NA,NA,PauFall,Pau,240857.0,489.287440641,492.2607449,0.25,0.71,0.04,171008.47,9634.28,60214.25,49.1980640518,NA,1013.11094241,4.3625533271,433.9
Winter,NA,23.9588372093,NA,49.0633837209,21.9534883721,17.1551724138,PerpignanWinter,Perpignan,309962.0,834.145408765,371.59228684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Spring,NA,19.0528988764,NA,75.3721011236,22.8076923077,12.6923076923,PerpignanSpring,Perpignan,309962.0,834.145408765,371.59228684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Summer,NA,16.8209677419,NA,79.2535483871,25.3010752688,16.3406593407,PerpignanSummer,Perpignan,309962.0,834.145408765,371.59228684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fall,NA,24.1718,NA,49.8114,21.5057471264,15.4444444444,PerpignanFall,Perpignan,309962.0,834.145408765,371.59228684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Winter,3.69308333333,6.73195,NA,32.3511445783,30.3827160494,NA,Pointe-a-Pitre - Les Abymes (Guadeloupe)Winter,Pointe-a-Pitre - Les Abymes (Guadeloupe),315917.0,733.817877557,430.51145204,0.23,0.67,0.1,211664.39,31591.7,72660.91,NA,NA,NA,NA,NA
Spring,4.61182352941,4.83627380952,NA,29.6632235294,30.5060240964,NA,Pointe-a-Pitre - Les Abymes (Guadeloupe)Spring,Pointe-a-Pitre - Les Abymes (Guadeloupe),315917.0,733.817877557,430.51145204,0.23,0.67,0.1,211664.39,31591.7,72660.91,NA,NA,NA,NA,NA
Summer,5.21887356322,5.07713793103,NA,28.8318965517,31.9647058824,NA,Pointe-a-Pitre - Les Abymes (Guadeloupe)Summer,Pointe-a-Pitre - Les Abymes (Guadeloupe),315917.0,733.817877557,430.51145204,0.23,0.67,0.1,211664.39,31591.7,72660.91,NA,NA,NA,NA,NA
Fall,5.35232222222,6.85836666667,NA,36.7342444444,17.7790697674,NA,Pointe-a-Pitre - Les Abymes (Guadeloupe)Fall,Pointe-a-Pitre - Les Abymes (Guadeloupe),315917.0,733.817877557,430.51145204,0.23,0.67,0.1,211664.39,31591.7,72660.91,NA,NA,NA,NA,NA
Winter,NA,36.6116705882,NA,33.7987752809,NA,22.0795454545,PoitiersWinter,Poitiers,255831.0,395.567633598,646.74401612,NA,NA,NA,NA,NA,NA,37.0761077844,NA,1013.75749093,7.64717713772,136.7
Spring,NA,29.6324731183,NA,55.8194516129,NA,17.688172043,PoitiersSpring,Poitiers,255831.0,395.567633598,646.74401612,NA,NA,NA,NA,NA,NA,54.5455091689,NA,1015.96572795,6.83643143192,176.8
Summer,NA,27.116483871,NA,52.1203010753,NA,12.5405405405,PoitiersSummer,Poitiers,255831.0,395.567633598,646.74401612,NA,NA,NA,NA,NA,NA,65.9689178947,NA,1017.62092652,5.40694010793,83.5
Fall,NA,33.5008539326,NA,30.5816516854,NA,16.55,PoitiersFall,Poitiers,255831.0,395.567633598,646.74401612,NA,NA,NA,NA,NA,NA,46.0327311371,NA,1012.11191796,6.73823653417,260.2
Winter,0.261218390805,22.6708735632,NA,43.4323253012,35.3908045977,NA,QuimperWinter,Quimper,125487.0,507.075390371,247.4720769,NA,NA,NA,NA,NA,NA,41.1496804734,NA,1013.09593203,7.94512969467,335.3
Spring,0.265924731183,10.5663978495,NA,71.5701075269,28.1086956522,NA,QuimperSpring,Quimper,125487.0,507.075390371,247.4720769,NA,NA,NA,NA,NA,NA,53.8555687204,NA,1016.38295987,8.08152247709,193.9
Summer,0.64711827957,7.82567741935,NA,49.2971666667,18.6304347826,NA,QuimperSummer,Quimper,125487.0,507.075390371,247.4720769,NA,NA,NA,NA,NA,NA,62.3075679302,NA,1018.16087383,6.3353794995,191.0
Fall,0.601644444444,20.4396888889,NA,40.5454117647,21.2359550562,NA,QuimperFall,Quimper,125487.0,507.075390371,247.4720769,NA,NA,NA,NA,NA,NA,48.9360410095,NA,1011.12953718,7.46766827255,442.9
Winter,0.928988372093,26.5693218391,NA,36.9219655172,30.037037037,23.7816091954,ReimsWinter,Reims,317611.0,462.841980248,686.2190846,0.31,0.6,0.09,190566.6,28584.99,98459.41,35.0004928131,NA,1013.74210278,6.62433539091,111.4
Spring,0.794977011494,20.0815287356,NA,58.3375393258,24.2857142857,18.4888888889,ReimsSpring,Reims,317611.0,462.841980248,686.2190846,0.31,0.6,0.09,190566.6,28584.99,98459.41,54.0286370597,NA,1015.50838745,6.10230812455,122.2
Summer,0.380131868132,14.0540344828,NA,56.9912087912,19.7802197802,14.2976190476,ReimsSummer,Reims,317611.0,462.841980248,686.2190846,0.31,0.6,0.09,190566.6,28584.99,98459.41,64.3149103943,NA,1016.69808887,5.45165449303,210.6
Fall,0.809155555556,24.3621666667,NA,33.0002298851,27.5113636364,22.0340909091,ReimsFall,Reims,317611.0,462.841980248,686.2190846,0.31,0.6,0.09,190566.6,28584.99,98459.41,43.6731914894,NA,1011.31017527,6.58548344711,158.7
Winter,NA,27.3901123596,NA,43.0968072289,NA,NA,RennesWinter,Rennes,690467.0,2.0,253644.0,NA,NA,NA,NA,NA,NA,38.547160804,NA,1013.63802817,7.010282164,140.7
Spring,NA,15.745688172,NA,66.5849354839,NA,NA,RennesSpring,Rennes,690467.0,2.0,253644.0,NA,NA,NA,NA,NA,NA,54.8968681672,NA,1016.40023256,7.10641911154,143.2
Summer,NA,12.9277096774,NA,51.7796344086,NA,NA,RennesSummer,Rennes,690467.0,2.0,253644.0,NA,NA,NA,NA,NA,NA,64.7412228175,NA,1017.80059388,6.06272240025,70.2
Fall,NA,26.8795666667,NA,33.1681444444,NA,NA,RennesFall,Rennes,690467.0,2.0,253644.0,NA,NA,NA,NA,NA,NA,47.8609047161,NA,1011.73899761,6.36827427911,230.3
Winter,1.06151136364,30.0515,NA,36.6694719101,35.7727272727,NA,RoanneWinter,Roanne,107209.0,377.679746108,283.8621904,NA,NA,NA,NA,NA,NA,35.2196328438,NA,1014.03444392,4.72826490363,107.8
Spring,1.05660674157,18.906954023,NA,59.7722,24.4555555556,NA,RoanneSpring,Roanne,107209.0,377.679746108,283.8621904,NA,NA,NA,NA,NA,NA,53.5912343591,NA,1015.85242626,3.9580638418,259.0
Summer,0.822176470588,16.6133010753,NA,60.1566989247,19.476744186,NA,RoanneSummer,Roanne,107209.0,377.679746108,283.8621904,NA,NA,NA,NA,NA,NA,64.0281448957,NA,1017.38395967,3.14620425906,253.2
Fall,0.506776470588,27.9525,NA,35.7787666667,25.4111111111,NA,RoanneFall,Roanne,107209.0,377.679746108,283.8621904,NA,NA,NA,NA,NA,NA,44.3319388464,NA,1012.48834676,4.45732373037,191.8
Winter,5.64653164557,NA,NA,NA,NA,NA,RouenWinter,Rouen,658285.0,1104.86545094,595.80557926,0.27,0.65,0.08,427885.25,52662.8,177736.95,35.7817296223,NA,1013.74704082,8.18093854473,161.4
Winter,5.64653164557,NA,NA,NA,NA,NA,RouenWinter,Rouen,658285.0,1104.86545094,595.80557926,0.32,0.58,0.1,381805.3,65828.5,210651.2,35.7817296223,NA,1013.74704082,8.18093854473,161.4
Spring,5.6291827957,NA,NA,NA,NA,NA,RouenSpring,Rouen,658285.0,1104.86545094,595.80557926,0.27,0.65,0.08,427885.25,52662.8,177736.95,51.9132834145,NA,1016.28023783,7.85015034282,139.2
Spring,5.6291827957,NA,NA,NA,NA,NA,RouenSpring,Rouen,658285.0,1104.86545094,595.80557926,0.32,0.58,0.1,381805.3,65828.5,210651.2,51.9132834145,NA,1016.28023783,7.85015034282,139.2
Summer,6.46372043011,NA,NA,NA,NA,NA,RouenSummer,Rouen,658285.0,1104.86545094,595.80557926,0.27,0.65,0.08,427885.25,52662.8,177736.95,62.0523826458,NA,1017.09593909,6.27157993741,136.8
Summer,6.46372043011,NA,NA,NA,NA,NA,RouenSummer,Rouen,658285.0,1104.86545094,595.80557926,0.32,0.58,0.1,381805.3,65828.5,210651.2,62.0523826458,NA,1017.09593909,6.27157993741,136.8
Fall,4.23983146067,NA,NA,NA,NA,NA,RouenFall,Rouen,658285.0,1104.86545094,595.80557926,0.27,0.65,0.08,427885.25,52662.8,177736.95,43.4151013514,NA,1011.00083551,7.46250683243,353.5
Fall,4.23983146067,NA,NA,NA,NA,NA,RouenFall,Rouen,658285.0,1104.86545094,595.80557926,0.32,0.58,0.1,381805.3,65828.5,210651.2,43.4151013514,NA,1011.00083551,7.46250683243,353.5
Winter,1.04647191011,19.6448313253,NA,53.2995730337,31.3146067416,NA,Saint-BrieucWinter,Saint-Brieuc,171721.0,1149.56584797,149.37900278,NA,NA,NA,NA,NA,NA,39.8820318554,NA,1013.13678533,9.16822362361,199.0
Spring,0.848597826087,13.6687108434,NA,70.4910752688,26.2921348315,NA,Saint-BrieucSpring,Saint-Brieuc,171721.0,1149.56584797,149.37900278,NA,NA,NA,NA,NA,NA,50.8783728814,NA,1016.44828304,7.89327945742,117.0
Summer,0.300088888889,9.88531111111,NA,51.7571666667,16.6395348837,NA,Saint-BrieucSummer,Saint-Brieuc,171721.0,1149.56584797,149.37900278,NA,NA,NA,NA,NA,NA,61.4099516549,NA,1017.63556675,6.54941791893,98.7
Fall,0.839136363636,18.019375,NA,45.4938181818,17.6049382716,NA,Saint-BrieucFall,Saint-Brieuc,171721.0,1149.56584797,149.37900278,NA,NA,NA,NA,NA,NA,47.2596725549,NA,1010.82050857,7.69797490047,296.1
Winter,2.14159756098,4.20406024096,NA,NA,22.7777777778,NA,Saint-Denis (La Reunion)Winter,Saint-Denis (La Reunion),199222.0,1744.12798537,114.22441568,NA,NA,NA,NA,NA,NA,48.2503203661,NA,1010.36901776,8.52368650496,375.3
Spring,2.42698924731,3.3694516129,NA,NA,25.7142857143,NA,Saint-Denis (La Reunion)Spring,Saint-Denis (La Reunion),199222.0,1744.12798537,114.22441568,NA,NA,NA,NA,NA,NA,59.4118815052,NA,1013.77481894,7.71461981149,174.8
Summer,2.73139772727,4.93582278481,NA,NA,20.0208333333,NA,Saint-Denis (La Reunion)Summer,Saint-Denis (La Reunion),199222.0,1744.12798537,114.22441568,NA,NA,NA,NA,NA,NA,71.8287405542,NA,1014.63810325,5.95939562049,46.6
Fall,4.81175675676,8.46872222222,NA,NA,23.1333333333,NA,Saint-Denis (La Reunion)Fall,Saint-Denis (La Reunion),199222.0,1744.12798537,114.22441568,NA,NA,NA,NA,NA,NA,55.8532270916,NA,1010.58300051,7.43157395485,446.9
Winter,NA,42.2424831461,NA,28.367,36.0786516854,27.8850574713,Saint-EtienneWinter,Saint-Etienne,512830.0,1305.1619366,392.92442234,NA,NA,NA,NA,NA,NA,34.4897297297,NA,1013.93901674,5.19118762185,93.1
Spring,NA,26.1659247312,NA,56.4904516129,22.6304347826,18.0326086957,Saint-EtienneSpring,Saint-Etienne,512830.0,1305.1619366,392.92442234,NA,NA,NA,NA,NA,NA,53.5958411026,NA,1015.29692566,5.28426633548,222.6
Summer,NA,25.78525,NA,61.6324623656,19.5698924731,16.4838709677,Saint-EtienneSummer,Saint-Etienne,512830.0,1305.1619366,392.92442234,NA,NA,NA,NA,NA,NA,65.2312582781,NA,1017.02794687,3.68883332097,193.1
Fall,NA,37.0537111111,NA,27.1751888889,24.375,18.5952380952,Saint-EtienneFall,Saint-Etienne,512830.0,1305.1619366,392.92442234,NA,NA,NA,NA,NA,NA,44.9034265176,NA,1012.64503205,5.21133877955,209.6
Winter,7.59786516854,NA,NA,NA,21.4943820225,NA,Saint-NazaireWinter,Saint-Nazaire,213083.0,203.9501139,1044.78,NA,NA,NA,NA,NA,NA,39.5333495146,NA,1013.54435597,8.03795364216,143.7
Spring,5.34062365591,NA,NA,NA,20.3222222222,NA,Saint-NazaireSpring,Saint-Nazaire,213083.0,203.9501139,1044.78,NA,NA,NA,NA,NA,NA,55.3206522536,NA,1016.33798701,8.41200499524,121.2
Summer,4.00169892473,NA,NA,NA,15.7849462366,NA,Saint-NazaireSummer,Saint-Nazaire,213083.0,203.9501139,1044.78,NA,NA,NA,NA,NA,NA,64.9668997311,NA,1018.13982664,6.83136916481,109.6
Fall,6.93167777778,NA,NA,NA,19.9659090909,NA,Saint-NazaireFall,Saint-Nazaire,213083.0,203.9501139,1044.78,NA,NA,NA,NA,NA,NA,48.2595669433,NA,1011.87204969,7.60770292313,425.1
Winter,NA,24.5645505618,NA,39.392494382,NA,NA,Saint-QuentinWinter,Saint-Quentin,111474.0,445.618850386,250.1554858,0.33,0.52,0.15,57966.48,16721.1,36786.42,37.3021794509,NA,NA,7.97806608222,NA
Spring,NA,14.8211413043,NA,61.8283146067,NA,NA,Saint-QuentinSpring,Saint-Quentin,111474.0,445.618850386,250.1554858,0.33,0.52,0.15,57966.48,16721.1,36786.42,55.895,NA,NA,7.66593050572,NA
Summer,NA,9.2477195122,NA,58.9405172414,NA,NA,Saint-QuentinSummer,Saint-Quentin,111474.0,445.618850386,250.1554858,0.33,0.52,0.15,57966.48,16721.1,36786.42,66.3665830864,NA,NA,5.60242931451,NA
Fall,NA,21.2156829268,NA,31.1102073171,NA,NA,Saint-QuentinFall,Saint-Quentin,111474.0,445.618850386,250.1554858,0.33,0.52,0.15,57966.48,16721.1,36786.42,45.8162162162,NA,NA,6.76258687879,NA
Winter,NA,23.1327078652,NA,42.0048539326,NA,NA,Sarrebruck - ForbachWinter,Sarrebruck - Forbach,101806.0,1627.83329937,62.54080196,NA,NA,NA,NA,NA,NA,33.4185948747,NA,1014.04950681,8.94026070806,127.2
Spring,NA,12.1557311828,NA,65.4778494624,NA,NA,Sarrebruck - ForbachSpring,Sarrebruck - Forbach,101806.0,1627.83329937,62.54080196,NA,NA,NA,NA,NA,NA,53.047322468,NA,1015.69953575,7.13073420151,164.4
Summer,NA,10.457125,NA,69.2722967033,NA,NA,Sarrebruck - ForbachSummer,Sarrebruck - Forbach,101806.0,1627.83329937,62.54080196,NA,NA,NA,NA,NA,NA,63.7484880803,NA,1016.70123119,6.93723278481,189.9
Fall,NA,20.3449466667,NA,29.4561866667,NA,NA,Sarrebruck - ForbachFall,Sarrebruck - Forbach,101806.0,1627.83329937,62.54080196,NA,NA,NA,NA,NA,NA,42.9502264151,NA,1012.07636625,7.92344170673,192.0
Winter,NA,NA,NA,NA,NA,NA,StrasbourgWinter,Strasbourg,768868.0,1529.9439886,502.54650218,0.41,0.47,0.12,361367.96,92264.16,315235.88,33.8739123867,NA,1014.23533835,6.16362327639,115.7
Spring,NA,NA,NA,NA,NA,NA,StrasbourgSpring,Strasbourg,768868.0,1529.9439886,502.54650218,0.41,0.47,0.12,361367.96,92264.16,315235.88,56.4767391304,NA,1015.5408377,5.91870286278,247.4
Summer,NA,NA,NA,NA,NA,NA,StrasbourgSummer,Strasbourg,768868.0,1529.9439886,502.54650218,0.41,0.47,0.12,361367.96,92264.16,315235.88,66.1205909091,NA,1016.70004558,4.41400902084,262.1
Fall,NA,NA,NA,NA,NA,NA,StrasbourgFall,Strasbourg,768868.0,1529.9439886,502.54650218,0.41,0.47,0.12,361367.96,92264.16,315235.88,43.9314614205,NA,1012.14600577,5.08082655441,195.4
Winter,NA,NA,NA,NA,NA,NA,TarbesWinter,Tarbes,115557.0,470.192102434,245.76550606,NA,NA,NA,NA,NA,NA,39.5014477958,NA,1013.69892009,5.3412242974,193.1
Spring,NA,NA,NA,NA,NA,NA,TarbesSpring,Tarbes,115557.0,470.192102434,245.76550606,NA,NA,NA,NA,NA,NA,54.3592772187,NA,1016.1971072,5.34103737956,345.4
Summer,NA,NA,NA,NA,NA,NA,TarbesSummer,Tarbes,115557.0,470.192102434,245.76550606,NA,NA,NA,NA,NA,NA,65.6913982464,NA,1018.06029164,4.41324338533,123.7
Fall,NA,NA,NA,NA,NA,NA,TarbesFall,Tarbes,115557.0,470.192102434,245.76550606,NA,NA,NA,NA,NA,NA,47.519738073,NA,1013.23649886,5.31701155472,298.9
